URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Consists of,Principle Author / Analyst,Donor Institution/sample Source,Dataset Type,Compositional Group,Sample Source Person,Year,Vessel Part Sampled,Photograph No. - Located In Photographs Folder.,Artefact Type,Museum No.,Group (icp),ICP - Ba,ICP - Ca,ICP - Ce,ICP - Cu,ICP - Fe,ICP - Ga,ICP - Hf,ICP - K,ICP - La,ICP - Li,ICP - Mg,ICP - Na,ICP - Ni,ICP - Sc,ICP - Sr,ICP - Ti,ICP - V,ICP - Yb,ICP - Zn,Sample Weight (g)
"http://opencontext.org/subjects/CC5BC3CE-E55B-4AEB-CC95-687A6290E4ED","http://n2t.net/ark:/28722/k2hx1b26w","UNE 719","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Oosterland","","http://opencontext.org/subjects/522F2894-4EA6-4E1A-0554-9B8C80FEE79D","-34.19363","18.034058","1697","1697","Pottery","2013-03-07T00:00:00Z","2017-02-11T03:18:06Z","ceramic","Peter Grave","Department of Archaeology, University of Cape town","A Ship","4","Antonia Malan","1697","margin","UNE 719","sherd","OL/93-OST-7","4","477.53","2522.3","103.99","44.51","34088.91","53.11","8.14","21557.08","37.38","67.28","5459.42","3891.12","43.3","19.05","66.48","6416.16","136.22","4.33","135.38","1.5"
"http://opencontext.org/subjects/805B59F8-BF1A-48E2-7E88-6CCF56D92605","http://n2t.net/ark:/28722/k20c4sp0d","UNE 659","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-13T08:14:17Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","3","Marjolaine Mourst","1609","","UNE 659","sherd","C41085","3","220.86","1462.06","80.36","8.85","8673.38","34.93","4.98","9781.86","46.3; 40.42","27.2","4021.28; 4093.42","2125.67; 995.75","17.19","11.14; 11.99","80.01; 78.78","7511.25","117.4; 174.86","2.74","1164.17","0.5"
"http://opencontext.org/subjects/E2A0CBC0-3663-4396-F770-54CF3BB0599F","http://n2t.net/ark:/28722/k2vq2sd84","UNE 661","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-13T22:57:33Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","6","Marjolaine Mourst","1609","","UNE 661","sherd","D41030","6","283.38","1511.96","91.54","33.64","60449.66","35.53","6.65","14232.99","48.09","39.53","3584.83","1544.07","58.77","19.44","53.26","7142.45","161.32","4.62","71.45","0.5"
"http://opencontext.org/subjects/9639A80A-96A0-4FB7-BB10-864DEB884AE0","http://n2t.net/ark:/28722/k25t3mb2g","UNE 654","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-13T09:57:39Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","3","Marjolaine Mourst","1609","","UNE 654","sherd","2125","3","305.05","1271.49","87.1","21.5","17764.55","31.75","5.28","15822.6","36.15; 45.39","56.62","4608.3; 4763.29","1921.33; 903.41","31.52","12.92; 14.61","42.42; 42.65","6896.66","118.83; 167.74","3.54","4837.4","1.5"
"http://opencontext.org/subjects/641800D6-99A0-4BC0-8EE4-3A6316C2CAD9","http://n2t.net/ark:/28722/k2n58cq07","UNE 649","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-11T00:19:06Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","6","Marjolaine Mourst","1609","","UNE 649","sherd","2127","6","312.29","609.58","115.87","32.2","94670.37","43.01","7.76","16114.8","57.85","40.07","4144.79","1690.21","68.64","23.27","58.62","8480.95","236.04","5.93","62.73","2"
"http://opencontext.org/subjects/4EA1238B-AB8C-4AD1-BD4B-85436C8D4039","http://n2t.net/ark:/28722/k27w6787w","UNE 656","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:25Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","6","Marjolaine Mourst","1609","","UNE 656","sherd","2116","6","294.2","507.58","110.74","20.43","64369.07","38.43","5.38","15153.21","52.86","39.54","5152.67","2027.75","65.84","21.17","51.17","7815.76","182.74","4.99","3878.52","1"
"http://opencontext.org/subjects/CF968F9B-FC5B-4C24-5322-60CA88150637","http://n2t.net/ark:/28722/k2sj1g30s","UNE 660","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-09T08:44:52Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","2","Marjolaine Mourst","1609","","UNE 660","sherd","2101","2","355.29","1694.45","133.51","20.05","33623.66","24.81","5.15","17642.29","65.16","46.31","3782.06","2439.6","20.38","15.59","61.99","4799.92","85.05","3.79","113.55","0.5"
"http://opencontext.org/subjects/E96CFD42-39D2-49D8-6E75-86EBF87EEBB5","http://n2t.net/ark:/28722/k2hd7nw6g","UNE 651","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-11T22:15:17Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","6","Marjolaine Mourst","1609","","UNE 651","sherd","2141","6","316.41","2303.04","105.74","39.09","83986.81","40.51","5.92","16326.8","53.59","48.17","3590.19","2239.62","64.97","20.91","71.9","8327.6","222.73","5.55","66.97","1"
"http://opencontext.org/subjects/F635E5E1-1CC3-4B53-5FC1-5375CD00529F","http://n2t.net/ark:/28722/k2v69dp8n","UNE 273","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Northern Mariana Islands","Conception","","http://opencontext.org/subjects/C488564F-14FA-4869-7BF7-CF70BABB3AEF","15.199386","141.811523","1638","1638","Pottery","2013-03-07T00:00:00Z","2017-02-11T20:48:27Z","ceramic","Peter Grave","Commonwealth of the Northern Mariana Islands Museum","A Ship","1","Linda Torres","1638","base","UNE 273, 4","intact jar","B2315","1","368.56","1504.99","109.95","9.69","21652.75","22.15","5.81","18993.98","70.2","22.66","2744.95","1294.74","11.43","10.85","38.13","4040.11","46.41","3.64","73.2","3"
"http://opencontext.org/subjects/7898CEB0-54F6-411A-425A-E5EA13227C71","http://n2t.net/ark:/28722/k2m32nd45","UNE 274","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Northern Mariana Islands","Conception","","http://opencontext.org/subjects/C488564F-14FA-4869-7BF7-CF70BABB3AEF","15.199386","141.811523","1638","1638","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:42Z","ceramic","Peter Grave","Commonwealth of the Northern Mariana Islands Museum","A Ship","1","Linda Torres","1638","base","UNE 273, 4","sherd, jar base","B2316","1","293.9","1515.36","80.52","10.1","12652.65","20.52","7.33","16065.69","54.52","19.6","3146.37","1354.06","9.9","9.71","33.74","3827.88","37.84","2.68","63.49","3.5"
"http://opencontext.org/subjects/4178227B-9A06-4472-BA24-EC9D99371C7E","http://n2t.net/ark:/28722/k2st7f12g","UNE 633","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T21:12:18Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","7","University of Michigan","","","UNE 633","sherd","34472","7","416.25","1944.06","377.41","24.35","48834.19","35.39","7.08","21337.05","74.86","26.96","3287.34","2937.19","26.55","15.61","65.03","7087.69","102.03","4.98","71.91","3"
"http://opencontext.org/subjects/C16ACD2C-A3FC-45D9-61F1-3644368EA38D","http://n2t.net/ark:/28722/k2z892j4d","UNE 731","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T20:17:23Z","ceramic","Peter Grave","","A Ship","6","","1630","margin","UNE 731","sherd body","none","6","306.07","779.34","105.18","29.38","55011.51","66.11","7.7","15179.38","46.96","46.16","3704.06","2015.67","48.78","19.35","54.3","8273.81","159.22","5.12","61.4","2"
"http://opencontext.org/subjects/A594FF49-1AD3-4EE3-F701-BBF021484DE4","http://n2t.net/ark:/28722/k2w37r65k","UNE 730","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T21:01:49Z","ceramic","Peter Grave","","A Ship","6","","1630","margin","UNE 730","sherd body","none","6","273.29","628.99","76.19","24.62","74660.65","67.16","10.04","13720.44","35.33","34.86","3229.81","1606.53","52.57","20.39","48.21","8024.74","184.82","4.92","57.32","2"
"http://opencontext.org/subjects/8F1B8DC8-B835-411E-D6AC-015047554422","http://n2t.net/ark:/28722/k2f76bj8h","UNE 650","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-13T09:24:48Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","2","Marjolaine Mourst","1609","","UNE 650","sherd","2108","2","385.48","1516.85","112.78","18.71","29530.47","26.09","4.73","18319.25","66.98","40.64","3333.24","2253.95","19.59","13.95","64.53","5491.74","88.37","3.42","99.21","1"
"http://opencontext.org/subjects/95E993E4-1B3B-47E8-3D75-E4C77E37A063","http://n2t.net/ark:/28722/k2445hg32","UNE 657","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:53Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","4","Marjolaine Mourst","1609","","UNE 657","sherd","2207","4","382.05","3190.78","70.84","29.51","31494.08","23.27","4.75","12698.99","34.15","42.44","4302.8","1228.78","37.01","15.27","54.86","4878.05","123.21","3.38","1311.25","0.5"
"http://opencontext.org/subjects/CB2C88AB-850E-4592-046D-B713BD565101","http://n2t.net/ark:/28722/k2222wh7j","UNE 655","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-12T12:11:50Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","4","Marjolaine Mourst","1609","","UNE 655","sherd","2128","4","360.25","4563.6","71.33","27.61","29906.05","25.15","4.39","12786.17","31.44","47.65","3830.08","1116.71","38.69","15.63","81.74","5301.41","133.47","3.3","2165.68","1"
"http://opencontext.org/subjects/63759914-E989-4C27-A2DE-FD6A9E839F6F","http://n2t.net/ark:/28722/k2rx93h3k","UNE 647","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:26Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","6","Marjolaine Mourst","1609","","UNE 647","sherd","2109","6","307.36","695.88","119.77","50.37","96935.51","41.79","8.54","15698.37","57.87","40.71","4429.73","1905.11","63.92","23.47","59.01","8373.48","263","6.01","80.62","1"
"http://opencontext.org/subjects/F9D46F1D-394E-42F9-9655-CE7610FF0199","http://n2t.net/ark:/28722/k2k072c28","UNE 648","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Mauritius","Mauritius (wreck site)","","http://opencontext.org/subjects/E8B0E682-55B1-42B9-1AB1-321D7619DFFC","-19.932041","57.86499","1609","1609","Pottery","2013-03-07T00:00:00Z","2017-02-09T22:30:49Z","ceramic","Peter Grave","Musee national de la Marine","A Ship","4","Marjolaine Mourst","1609","","UNE 648","sherd","2111","4","305.38","3328.61","66.56","38.39","27636.99","25.35","5.46","10164.34","29.02","50.08","3397.46","1009.43","40.5","15.6","49.88","5377.57","128.07","3.35","120.38","1"
"http://opencontext.org/subjects/A3641D5B-6541-4024-90A9-980FFD99C751","http://n2t.net/ark:/28722/k2804xp17","UNE 201","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Pandanan","","http://opencontext.org/subjects/1A539305-F033-4DE4-2AC6-5B9FB8231A46","8.135367","117.246094","1400","1450","Pottery","2013-03-07T00:00:00Z","2017-02-09T09:48:34Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","3","Eusebio Dizon","Early to mid 15th Century","broken margin","UNE 201","rim & shoulder","268","3","223.73","1017.78","69.11","20.27","15068.02","41.94","2.94","8824.59","37.21","39.66","11493.58","668.26","25.28","12.08","43.27","4917.84","90.65","2.95","50.03","11"
"http://opencontext.org/subjects/E5E32994-09D6-401E-1351-F7A427E52B11","http://n2t.net/ark:/28722/k2057j40d","UNE 204","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Pandanan","","http://opencontext.org/subjects/1A539305-F033-4DE4-2AC6-5B9FB8231A46","8.135367","117.246094","1400","1450","Pottery","2013-03-07T00:00:00Z","2017-02-10T19:04:23Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","7","Eusebio Dizon","Early to mid 15th Century","rim margin","UNE 204","rim & shoulder","4713","7","307.25","902.92","199.2","24.98","57567.05","49.12","3.57","11576.52","94.57","20.54","8700.36","2106.84","21.63","16.01","60.22","5738.75","85.5","4.34","60.87","7"
"http://opencontext.org/subjects/DC212483-BF3D-4C09-4AE1-972B11184225","http://n2t.net/ark:/28722/k2sx64d2b","UNE 175","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Pandanan","","http://opencontext.org/subjects/1A539305-F033-4DE4-2AC6-5B9FB8231A46","8.135367","117.246094","1400","1450","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:55Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1.1","Eusebio Dizon","Early to mid 15th Century","body edge","UNE 175","broken jar","3222","1.1","693.1","1616.04","94.66","12.64","22502.7","17.1","5.8","25316.02","60.22","31.81","7085.63","4292.7","13.98","10.25","69.45","3287.33","45.7","3.59","87.27","9"
"http://opencontext.org/subjects/98611B0A-EF96-4F7F-FBC0-B118F725E6A4","http://n2t.net/ark:/28722/k2rf5qs6q","UNE 732","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T17:44:53Z","ceramic","Peter Grave","","A Ship","6","","1630","margin","UNE 732","sherd body","none","6","278.1","2291.04","93.64","3.54","69619.64","63.4","9.05","13820.62","39.22","30.79","3154.36","1715.83","49.92","18.66","53.48","7256.26","168.22","5.01","61.23","4"
"http://opencontext.org/subjects/263F2650-BE1D-4378-6F1E-61EBF61FBA76","http://n2t.net/ark:/28722/k20v8fv0v","UNE 728","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:56:05Z","ceramic","Peter Grave","","","6","","1630","margin","UNE 728","sherd body","none","6","293.26","918.14","100.04","18.44","70806.52","65.5","9.79","14784.56","42.17","33.2","3317.01","1714.56","55.03","20.4","55.61","8028.33","184.66","5.38","57.63","1.5"
"http://opencontext.org/subjects/28D3D0B7-10E3-44D0-B95C-DF6F3008CD00","http://n2t.net/ark:/28722/k2057j41w","UNE 626","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T18:10:55Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","B","5","University of Michigan","","","UNE 626","sherd","48707","5","188.21","13523.49","35.54","74.01","52953.98","29.83","0.76","10062.62","13.49","37.22","10629.88","10967.59","67.38","24.98","315.54","6406.56","259.7","3.21","138.16","5"
"http://opencontext.org/subjects/88458B13-D318-4BB9-1A59-E08A884F2444","http://n2t.net/ark:/28722/k26h4ct5w","UNE 425","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:49:52Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","base","UNE 425","intact jar","36304","1.1","810.01","2064.73","138.35","6.86","19847.67","24.97","9.45","34769.65","67.55","31.97","3203.17","5038.18","10.71","10.97","68.24","3028.27","43.31","3.78","88.75","1"
"http://opencontext.org/subjects/8C821ABC-E224-42A5-FA3D-D0886BEC3EF6","http://n2t.net/ark:/28722/k23f4r02m","UNE 412","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T09:12:16Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","3","University of Michigan","","base","UNE 412","intact jar","B82-5","3","281.48","1650.07","106.59","19.38","24485.84","39.77","10.09","13833.32","45.6","53.6","3871.1","685.57","22.74","13.6","45.05","4708.06","103.84","3.55","77.5","0.5"
"http://opencontext.org/subjects/7BA0BC28-98C5-4890-0600-A8F098D49DB5","http://n2t.net/ark:/28722/k2qj78210","UNE 418","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:43Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","3","University of Michigan","","base","UNE 418","intact jar","36330","3","372.11","1149.94","97.53","15.03","15816.15","38.57","6.55","18051.52","56.54","57.5","3830.24","1437.59","15.06","12.58","48.38","4556.25","82.17","2.83","77.96","1"
